Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No)
D7496,1/13/2025 18:22,Appointment,11:00:00,No,No
D7497,1/26/2025 0:27,Appointment,12:30:00,No,No
D7498,1/29/2025 15:22,Exercise,06:30:00,Yes,Yes
D7499,01-06-2025 20:10,Appointment,08:00:00,Yes,Yes
D7500,1/15/2025 21:40,Appointment,06:00:00,Yes,Yes
D7501,01-12-2025 16:26,Exercise,08:00:00,No,No
D7502,01-01-2025 13:51,Hydration,16:30:00,Yes,Yes
D7503,1/19/2025 22:29,Appointment,15:00:00,No,No
D7504,01-01-2025 15:46,Medication,15:30:00,No,No
D7505,1/18/2025 9:02,Appointment,12:00:00,No,No
D7506,01-10-2025 18:42,Exercise,19:30:00,Yes,Yes
D7507,01-05-2025 21:22,Medication,12:30:00,Yes,Yes
D7508,1/22/2025 13:10,Exercise,10:00:00,No,No
D7509,01-07-2025 15:43,Hydration,09:30:00,No,No
D7510,01-12-2025 12:35,Appointment,19:00:00,No,No
D7511,1/25/2025 9:34,Exercise,13:00:00,Yes,Yes
D7512,1/17/2025 13:22,Exercise,15:00:00,No,No
D7513,01-05-2025 08:01,Appointment,19:00:00,Yes,Yes
D7514,01-10-2025 06:06,Appointment,19:00:00,Yes,Yes
D7515,1/19/2025 7:05,Appointment,07:00:00,Yes,Yes
D7516,01-02-2025 14:55,Appointment,17:00:00,Yes,No
D7517,01-04-2025 09:49,Medication,10:30:00,No,No
D7518,01-12-2025 13:16,Medication,12:00:00,No,No
D7519,1/29/2025 12:39,Exercise,09:30:00,Yes,Yes
D7520,1/18/2025 10:31,Exercise,14:00:00,No,No
D7521,1/16/2025 13:39,Exercise,07:30:00,No,No
D7522,1/14/2025 18:11,Exercise,15:30:00,No,No
D7523,01-04-2025 07:45,Hydration,12:30:00,Yes,Yes
D7524,1/25/2025 16:50,Hydration,18:30:00,Yes,Yes
D7525,1/27/2025 13:56,Medication,17:00:00,No,No
D7526,1/17/2025 19:37,Hydration,18:00:00,Yes,No
D7527,1/19/2025 12:25,Exercise,16:30:00,No,No
D7528,01-02-2025 04:07,Exercise,17:00:00,Yes,Yes
D7529,01-12-2025 04:26,Hydration,19:30:00,Yes,No
D7530,1/22/2025 7:20,Hydration,14:30:00,Yes,Yes
D7531,01-12-2025 05:33,Exercise,11:30:00,No,No
D7532,01-06-2025 12:14,Medication,08:30:00,No,No
D7533,1/24/2025 10:10,Medication,15:30:00,No,No
D7534,01-07-2025 00:30,Appointment,09:30:00,Yes,Yes
D7535,1/29/2025 3:38,Medication,15:30:00,No,No
D7536,1/16/2025 13:26,Hydration,11:30:00,No,No
D7537,01-01-2025 17:26,Hydration,14:00:00,Yes,Yes
D7538,1/21/2025 11:37,Hydration,18:30:00,No,No
D7539,01-03-2025 21:17,Appointment,20:30:00,Yes,Yes
D7540,01-12-2025 02:34,Exercise,12:30:00,No,No
D7541,1/22/2025 10:05,Exercise,22:00:00,Yes,Yes
D7542,1/14/2025 5:01,Medication,22:00:00,No,No
D7543,1/21/2025 5:51,Hydration,16:00:00,No,No
D7544,1/18/2025 15:44,Medication,13:30:00,Yes,Yes
D7545,1/27/2025 9:22,Appointment,17:30:00,No,No
D7546,1/23/2025 20:53,Hydration,09:00:00,Yes,Yes
D7547,1/30/2025 8:02,Hydration,08:30:00,Yes,Yes
D7548,1/30/2025 8:53,Appointment,19:00:00,No,No
D7549,1/27/2025 7:32,Appointment,11:00:00,No,No
D7550,01-01-2025 04:42,Medication,08:30:00,No,No
D7551,01-04-2025 05:41,Medication,22:30:00,No,No
D7552,1/21/2025 4:39,Exercise,09:00:00,No,No
D7553,01-07-2025 15:07,Medication,08:00:00,Yes,Yes
D7554,1/28/2025 6:05,Exercise,16:30:00,No,No
D7555,01-02-2025 19:45,Exercise,13:00:00,No,No
D7556,01-02-2025 22:33,Medication,14:30:00,No,No
D7557,01-02-2025 15:02,Appointment,15:00:00,No,No
D7558,1/13/2025 7:14,Medication,20:30:00,Yes,Yes
D7559,1/25/2025 21:31,Medication,08:00:00,Yes,Yes
D7560,1/20/2025 0:05,Medication,13:30:00,No,No
D7561,01-12-2025 11:31,Hydration,16:30:00,Yes,Yes
D7562,1/21/2025 7:45,Exercise,14:30:00,Yes,No
D7563,01-05-2025 23:24,Exercise,17:30:00,No,No
D7564,1/17/2025 15:37,Appointment,12:30:00,No,No
D7565,1/26/2025 0:50,Medication,16:00:00,Yes,Yes
D7566,1/20/2025 21:38,Medication,14:00:00,No,No
D7567,01-10-2025 14:46,Medication,14:00:00,No,No
D7568,1/20/2025 22:25,Medication,11:00:00,Yes,Yes
D7569,1/23/2025 8:39,Exercise,10:00:00,No,No
D7570,1/28/2025 9:51,Hydration,21:30:00,Yes,Yes
D7571,1/25/2025 8:00,Medication,18:30:00,Yes,No
D7572,01-03-2025 20:38,Hydration,14:00:00,Yes,Yes
D7573,1/13/2025 18:48,Appointment,21:30:00,No,No
D7574,1/30/2025 19:56,Hydration,08:00:00,Yes,Yes
D7575,01-03-2025 21:49,Medication,17:30:00,Yes,Yes
D7576,1/21/2025 22:49,Exercise,21:30:00,Yes,Yes
D7577,01-04-2025 21:25,Appointment,10:30:00,Yes,Yes
D7578,1/29/2025 17:28,Medication,21:00:00,No,No
D7579,01-05-2025 21:51,Appointment,17:30:00,No,No
D7580,1/15/2025 12:38,Exercise,15:00:00,No,No
D7581,1/16/2025 4:14,Hydration,10:00:00,No,No
D7582,01-04-2025 00:14,Hydration,21:00:00,No,No
D7583,1/20/2025 4:56,Medication,06:00:00,Yes,Yes
D7584,1/24/2025 5:05,Hydration,17:30:00,No,No
D7585,01-07-2025 08:29,Appointment,09:30:00,No,No
D7586,1/13/2025 5:05,Exercise,08:00:00,Yes,Yes
D7587,01-09-2025 16:08,Appointment,10:30:00,Yes,No
D7588,01-07-2025 16:33,Exercise,08:00:00,No,No
D7589,1/26/2025 7:32,Medication,15:00:00,Yes,No
D7590,1/29/2025 20:08,Medication,09:00:00,No,No
D7591,01-08-2025 10:31,Medication,20:30:00,No,No
D7592,01-03-2025 12:09,Appointment,19:30:00,No,No
D7593,1/24/2025 12:23,Exercise,21:30:00,No,No
D7594,1/19/2025 14:06,Medication,15:30:00,Yes,Yes
D7595,01-12-2025 21:53,Appointment,16:30:00,No,No
D7596,1/13/2025 11:29,Medication,11:30:00,No,No
D7597,1/25/2025 11:18,Medication,17:30:00,Yes,No
D7598,1/16/2025 1:18,Exercise,10:30:00,No,No
D7599,1/23/2025 23:26,Hydration,18:00:00,No,No
D7600,01-01-2025 15:42,Exercise,17:30:00,No,No
D7601,01-12-2025 11:25,Appointment,08:00:00,No,No
D7602,1/26/2025 1:00,Appointment,10:30:00,Yes,Yes
D7603,01-06-2025 16:20,Exercise,18:00:00,No,No
D7604,1/18/2025 10:39,Hydration,15:30:00,Yes,No
D7605,01-09-2025 04:39,Appointment,10:30:00,Yes,No
D7606,01-03-2025 17:21,Medication,19:30:00,No,No
D7607,01-01-2025 22:03,Appointment,07:00:00,No,No
D7608,1/26/2025 2:38,Hydration,19:30:00,Yes,Yes
D7609,1/24/2025 5:45,Exercise,18:00:00,Yes,Yes
D7610,1/25/2025 20:34,Hydration,09:30:00,No,No
D7611,1/24/2025 12:04,Appointment,13:00:00,No,No
D7612,1/18/2025 22:46,Exercise,13:00:00,No,No
D7613,01-03-2025 20:02,Medication,06:00:00,Yes,Yes
D7614,01-12-2025 20:40,Medication,20:30:00,No,No
D7615,1/23/2025 0:59,Appointment,13:00:00,No,No
D7616,1/27/2025 13:44,Hydration,20:00:00,Yes,No
D7617,01-03-2025 06:46,Exercise,10:30:00,Yes,Yes
D7618,01-12-2025 04:26,Medication,17:30:00,No,No
D7619,01-09-2025 07:18,Appointment,14:30:00,Yes,Yes
D7620,1/30/2025 11:36,Hydration,09:30:00,Yes,Yes
D7621,1/14/2025 3:13,Medication,14:00:00,No,No
D7622,01-07-2025 16:49,Medication,22:30:00,No,No
D7623,01-12-2025 17:48,Medication,22:00:00,Yes,Yes
D7624,01-06-2025 00:33,Hydration,21:30:00,Yes,Yes
D7625,1/13/2025 20:34,Medication,10:30:00,No,No
D7626,1/15/2025 11:20,Medication,08:30:00,No,No
D7627,1/29/2025 14:04,Exercise,09:00:00,Yes,No
D7628,01-11-2025 13:06,Appointment,19:30:00,No,No
D7629,1/15/2025 4:37,Medication,17:00:00,Yes,Yes
D7630,01-07-2025 00:16,Hydration,18:00:00,No,No
D7631,01-06-2025 14:57,Hydration,10:30:00,Yes,Yes
D7632,01-10-2025 03:52,Appointment,09:30:00,Yes,Yes
D7633,01-02-2025 20:17,Appointment,09:00:00,Yes,Yes
D7634,1/23/2025 21:10,Appointment,09:00:00,No,No
D7635,01-08-2025 04:45,Exercise,22:00:00,Yes,Yes
D7636,01-09-2025 04:04,Medication,07:30:00,Yes,Yes
D7637,1/29/2025 22:21,Medication,22:30:00,No,No
D7638,1/18/2025 17:33,Appointment,11:30:00,Yes,Yes
D7639,1/25/2025 16:09,Hydration,17:30:00,No,No
D7640,1/29/2025 14:38,Appointment,12:00:00,Yes,Yes
D7641,1/13/2025 16:34,Appointment,08:30:00,Yes,Yes
D7642,01-06-2025 21:18,Appointment,12:30:00,Yes,Yes
D7643,1/26/2025 15:06,Medication,07:00:00,No,No
D7644,1/21/2025 13:09,Medication,18:00:00,Yes,Yes
D7645,01-02-2025 05:02,Appointment,22:30:00,Yes,Yes
D7646,01-08-2025 17:35,Medication,13:00:00,No,No
D7647,1/30/2025 4:17,Medication,22:30:00,Yes,Yes
D7648,01-11-2025 01:23,Medication,09:30:00,No,No
D7649,1/18/2025 8:10,Exercise,22:00:00,No,No
D7650,01-04-2025 19:45,Appointment,12:30:00,No,No
D7651,1/17/2025 11:23,Hydration,10:30:00,No,No
D7652,1/15/2025 23:03,Hydration,16:00:00,No,No
D7653,1/30/2025 13:13,Hydration,07:00:00,No,No
D7654,1/22/2025 9:50,Appointment,22:30:00,Yes,Yes
D7655,01-03-2025 13:35,Hydration,07:00:00,Yes,Yes
D7656,1/27/2025 11:16,Appointment,22:00:00,No,No
D7657,1/20/2025 17:40,Appointment,09:00:00,No,No
D7658,01-05-2025 21:02,Exercise,17:00:00,No,No
D7659,1/14/2025 18:38,Exercise,08:00:00,Yes,Yes
D7660,1/15/2025 23:27,Exercise,22:00:00,Yes,Yes
D7661,01-09-2025 05:23,Exercise,21:00:00,No,No
D7662,01-01-2025 08:58,Exercise,20:00:00,No,No
D7663,1/18/2025 13:14,Exercise,13:30:00,No,No
D7664,1/26/2025 17:24,Hydration,21:30:00,Yes,Yes
D7665,1/15/2025 1:01,Exercise,16:00:00,Yes,No
D7666,1/22/2025 18:18,Appointment,15:30:00,Yes,No
D7667,1/18/2025 4:18,Hydration,08:00:00,Yes,No
D7668,1/26/2025 19:10,Hydration,10:30:00,No,No
D7669,1/22/2025 2:46,Medication,14:30:00,No,No
D7670,01-05-2025 23:04,Appointment,06:30:00,No,No
D7671,1/25/2025 23:07,Appointment,22:30:00,No,No
D7672,1/16/2025 9:00,Medication,14:00:00,No,No
D7673,1/24/2025 22:18,Hydration,21:00:00,No,No
D7674,01-04-2025 08:59,Appointment,14:00:00,Yes,Yes
D7675,1/22/2025 16:25,Exercise,16:30:00,Yes,Yes
D7676,1/26/2025 11:24,Hydration,11:30:00,Yes,Yes
D7677,01-11-2025 22:47,Medication,19:30:00,No,No
D7678,01-01-2025 23:02,Appointment,19:30:00,No,No
D7679,1/29/2025 19:40,Medication,14:00:00,Yes,No
D7680,1/21/2025 10:07,Appointment,10:30:00,No,No
D7681,01-12-2025 05:57,Appointment,14:30:00,Yes,Yes
D7682,1/19/2025 11:38,Hydration,14:30:00,No,No
D7683,1/29/2025 1:32,Hydration,08:00:00,No,No
D7684,1/24/2025 16:13,Hydration,16:30:00,No,No
D7685,01-10-2025 03:00,Appointment,18:00:00,No,No
D7686,01-08-2025 12:11,Exercise,12:00:00,Yes,Yes
D7687,01-07-2025 23:11,Medication,06:30:00,No,No
D7688,1/19/2025 6:54,Exercise,19:00:00,No,No
D7689,1/22/2025 2:32,Appointment,18:30:00,No,No
D7690,01-07-2025 14:45,Exercise,21:00:00,No,No
D7691,01-08-2025 10:39,Medication,10:00:00,Yes,Yes
D7692,1/16/2025 16:33,Exercise,14:30:00,Yes,Yes
D7693,1/20/2025 6:05,Medication,11:00:00,Yes,Yes
D7694,01-12-2025 03:31,Exercise,08:30:00,No,No
D7695,1/15/2025 16:42,Appointment,10:30:00,Yes,Yes
D7696,01-09-2025 05:02,Appointment,09:00:00,No,No
D7697,1/27/2025 20:08,Hydration,10:00:00,Yes,Yes
D7698,1/30/2025 21:18,Appointment,19:30:00,No,No
D7699,1/26/2025 14:28,Appointment,08:30:00,Yes,Yes
D7700,1/19/2025 23:21,Medication,13:30:00,No,No
D7701,1/28/2025 0:28,Appointment,13:00:00,No,No
D7702,01-06-2025 01:41,Hydration,19:30:00,Yes,Yes
D7703,01-04-2025 02:51,Exercise,16:00:00,No,No
D7704,1/24/2025 1:47,Exercise,13:00:00,No,No
D7705,01-07-2025 22:55,Medication,07:30:00,Yes,No
D7706,1/27/2025 4:10,Medication,07:30:00,Yes,Yes
D7707,1/15/2025 9:53,Exercise,06:30:00,Yes,Yes
D7708,1/26/2025 16:21,Exercise,19:00:00,Yes,Yes
D7709,01-02-2025 23:18,Medication,12:30:00,No,No
D7710,1/18/2025 16:05,Appointment,06:00:00,No,No
D7711,01-12-2025 04:31,Appointment,10:30:00,No,No
D7712,1/26/2025 8:41,Appointment,16:00:00,Yes,Yes
D7713,1/23/2025 11:23,Hydration,16:30:00,No,No
D7714,1/29/2025 22:51,Hydration,06:30:00,No,No
D7715,01-09-2025 06:46,Hydration,22:00:00,No,No
D7716,01-07-2025 11:07,Hydration,18:00:00,No,No
D7717,1/21/2025 1:15,Hydration,15:00:00,No,No
D7718,1/30/2025 17:10,Exercise,22:00:00,Yes,Yes
D7719,01-01-2025 17:50,Hydration,13:00:00,No,No
D7720,01-06-2025 15:10,Exercise,14:00:00,Yes,Yes
D7721,1/25/2025 6:52,Medication,22:00:00,No,No
D7722,1/26/2025 6:11,Exercise,17:00:00,Yes,Yes
D7723,01-10-2025 03:53,Exercise,09:00:00,Yes,Yes
D7724,1/23/2025 1:51,Hydration,18:30:00,No,No
D7725,01-08-2025 11:07,Exercise,12:30:00,Yes,Yes
D7726,01-03-2025 08:33,Appointment,20:00:00,Yes,Yes
D7727,01-07-2025 13:08,Hydration,21:00:00,Yes,No
D7728,1/21/2025 2:12,Medication,19:30:00,Yes,Yes
D7729,01-08-2025 10:51,Exercise,21:30:00,No,No
D7730,1/14/2025 4:55,Appointment,17:30:00,Yes,Yes
D7731,01-11-2025 20:04,Medication,18:00:00,Yes,Yes
D7732,1/19/2025 13:46,Hydration,06:00:00,Yes,No
D7733,1/26/2025 3:03,Medication,06:00:00,Yes,Yes
D7734,1/23/2025 16:55,Appointment,20:30:00,Yes,Yes
D7735,01-07-2025 01:38,Exercise,21:00:00,Yes,Yes
D7736,1/27/2025 16:35,Hydration,17:00:00,Yes,Yes
D7737,1/15/2025 22:58,Hydration,09:30:00,No,No
D7738,1/27/2025 13:37,Hydration,21:00:00,No,No
D7739,01-03-2025 18:29,Exercise,11:30:00,Yes,Yes
D7740,1/18/2025 17:07,Exercise,18:00:00,No,No
D7741,01-03-2025 09:35,Appointment,14:00:00,Yes,No
D7742,01-06-2025 10:01,Medication,13:00:00,Yes,Yes
D7743,1/25/2025 1:07,Hydration,21:00:00,No,No
D7744,1/13/2025 15:47,Hydration,13:00:00,Yes,Yes
D7745,01-04-2025 14:50,Hydration,11:00:00,Yes,Yes
D7746,01-07-2025 23:37,Medication,21:00:00,Yes,Yes
D7747,1/16/2025 21:56,Appointment,11:00:00,No,No
D7748,1/16/2025 18:45,Medication,16:00:00,Yes,Yes
D7749,1/30/2025 4:21,Exercise,22:30:00,No,No
D7750,01-07-2025 03:38,Medication,11:30:00,No,No
D7751,01-11-2025 07:39,Appointment,18:00:00,Yes,Yes
D7752,1/22/2025 17:46,Appointment,09:00:00,No,No
D7753,1/26/2025 4:55,Appointment,12:00:00,Yes,Yes
D7754,01-03-2025 16:37,Hydration,13:30:00,No,No
D7755,1/24/2025 13:15,Medication,20:30:00,Yes,Yes
D7756,1/20/2025 3:43,Medication,19:00:00,No,No
D7757,01-08-2025 03:24,Medication,10:00:00,Yes,Yes
D7758,1/27/2025 5:30,Exercise,15:00:00,Yes,Yes
D7759,1/16/2025 21:54,Hydration,15:30:00,No,No
D7760,1/26/2025 14:33,Exercise,11:30:00,Yes,Yes
D7761,1/14/2025 5:49,Exercise,17:30:00,Yes,Yes
D7762,1/13/2025 4:03,Medication,09:30:00,Yes,Yes
D7763,1/27/2025 12:08,Medication,06:00:00,Yes,Yes
D7764,1/21/2025 9:53,Appointment,09:30:00,Yes,No
D7765,01-12-2025 00:57,Medication,15:00:00,No,No
D7766,01-06-2025 15:05,Hydration,07:30:00,No,No
D7767,01-06-2025 23:27,Appointment,07:00:00,No,No
D7768,1/22/2025 17:09,Hydration,18:30:00,No,No
D7769,1/29/2025 8:30,Appointment,22:30:00,Yes,Yes
D7770,01-03-2025 17:34,Appointment,06:00:00,No,No
D7771,01-10-2025 12:51,Medication,20:30:00,Yes,Yes
D7772,01-02-2025 08:02,Exercise,16:30:00,Yes,Yes
D7773,01-11-2025 18:52,Appointment,16:00:00,Yes,Yes
D7774,01-04-2025 07:06,Hydration,15:30:00,Yes,Yes
D7775,1/29/2025 23:59,Exercise,14:30:00,No,No
D7776,1/30/2025 9:26,Appointment,20:30:00,No,No
D7777,1/19/2025 5:59,Hydration,17:30:00,No,No
D7778,1/29/2025 1:09,Exercise,14:00:00,Yes,Yes
D7779,1/29/2025 13:44,Exercise,16:00:00,Yes,Yes
D7780,01-01-2025 09:10,Appointment,08:00:00,No,No
D7781,1/14/2025 13:47,Appointment,10:30:00,No,No
D7782,01-06-2025 23:45,Medication,19:00:00,Yes,Yes
D7783,1/24/2025 4:58,Medication,21:30:00,Yes,Yes
D7784,1/30/2025 0:21,Hydration,09:30:00,Yes,No
D7785,1/25/2025 14:12,Appointment,10:00:00,No,No
D7786,1/24/2025 13:43,Exercise,20:00:00,Yes,No
D7787,01-07-2025 15:39,Appointment,08:00:00,Yes,Yes
D7788,1/20/2025 5:03,Appointment,15:00:00,Yes,No
D7789,1/16/2025 9:44,Medication,12:00:00,No,No
D7790,1/28/2025 6:09,Appointment,22:00:00,Yes,Yes
D7791,01-12-2025 19:02,Medication,19:00:00,No,No
D7792,01-04-2025 15:58,Medication,16:00:00,No,No
D7793,01-11-2025 15:31,Medication,19:30:00,Yes,Yes
D7794,1/17/2025 7:02,Appointment,11:30:00,No,No
D7795,1/13/2025 14:31,Appointment,10:30:00,Yes,Yes
D7796,01-08-2025 23:28,Appointment,13:30:00,No,No
D7797,1/30/2025 15:52,Appointment,09:30:00,Yes,No
D7798,01-07-2025 18:52,Hydration,22:30:00,No,No
D7799,01-07-2025 06:12,Medication,09:30:00,No,No
D7800,1/13/2025 23:46,Hydration,09:00:00,Yes,Yes
D7801,1/20/2025 10:02,Exercise,08:30:00,No,No
D7802,1/29/2025 2:41,Medication,15:30:00,No,No
D7803,1/24/2025 21:08,Medication,12:30:00,No,No
D7804,01-06-2025 00:53,Hydration,22:30:00,Yes,Yes
D7805,1/21/2025 4:23,Hydration,08:00:00,No,No
D7806,01-08-2025 22:08,Hydration,13:00:00,Yes,Yes
D7807,1/19/2025 1:45,Hydration,11:00:00,Yes,Yes
D7808,1/15/2025 19:29,Appointment,08:00:00,No,No
D7809,1/30/2025 23:03,Appointment,13:30:00,Yes,Yes
D7810,1/18/2025 15:58,Exercise,17:30:00,No,No
D7811,01-09-2025 19:18,Exercise,12:30:00,No,No
D7812,01-01-2025 00:54,Hydration,16:00:00,Yes,Yes
D7813,01-09-2025 23:29,Exercise,15:30:00,No,No
D7814,01-02-2025 04:46,Appointment,18:00:00,Yes,No
D7815,01-10-2025 15:47,Hydration,20:30:00,No,No
D7816,1/15/2025 14:44,Medication,11:00:00,No,No
D7817,1/20/2025 11:54,Medication,21:00:00,No,No
D7818,01-01-2025 15:10,Exercise,20:30:00,No,No
D7819,01-01-2025 11:27,Appointment,07:30:00,No,No
D7820,1/20/2025 16:28,Exercise,15:30:00,No,No
D7821,1/25/2025 4:59,Medication,22:00:00,Yes,Yes
D7822,1/18/2025 16:30,Medication,13:00:00,No,No
D7823,01-12-2025 12:32,Hydration,14:30:00,No,No
D7824,01-12-2025 08:00,Exercise,19:30:00,Yes,Yes
D7825,1/14/2025 3:27,Exercise,14:00:00,No,No
D7826,01-05-2025 07:12,Appointment,07:00:00,No,No
D7827,1/24/2025 1:42,Hydration,13:30:00,Yes,No
D7828,01-03-2025 00:43,Appointment,06:00:00,No,No
D7829,1/13/2025 4:09,Exercise,07:00:00,No,No
D7830,1/27/2025 1:17,Medication,17:00:00,Yes,Yes
D7831,1/25/2025 9:48,Exercise,19:00:00,No,No
D7832,1/18/2025 10:05,Exercise,09:00:00,Yes,No
D7833,1/24/2025 21:26,Hydration,11:00:00,Yes,Yes
D7834,1/17/2025 14:11,Medication,16:30:00,No,No
D7835,01-09-2025 00:56,Exercise,16:00:00,Yes,Yes
D7836,1/26/2025 19:33,Hydration,21:30:00,No,No
D7837,1/16/2025 10:20,Medication,22:00:00,No,No
D7838,1/15/2025 3:15,Hydration,21:30:00,Yes,Yes
D7839,01-01-2025 04:42,Medication,07:30:00,No,No
D7840,01-03-2025 10:33,Medication,21:00:00,No,No
D7841,1/28/2025 11:23,Hydration,15:00:00,No,No
D7842,1/22/2025 8:21,Exercise,22:00:00,No,No
D7843,1/27/2025 12:36,Medication,14:00:00,No,No
D7844,1/14/2025 12:50,Exercise,21:30:00,Yes,Yes
D7845,01-08-2025 16:59,Medication,14:30:00,Yes,Yes
D7846,01-04-2025 06:44,Appointment,22:30:00,Yes,No
D7847,1/26/2025 8:01,Medication,12:00:00,Yes,Yes
D7848,01-11-2025 15:19,Appointment,22:00:00,Yes,Yes
D7849,01-11-2025 20:29,Medication,14:30:00,No,No
D7850,1/26/2025 6:49,Medication,14:30:00,Yes,Yes
D7851,01-02-2025 07:00,Hydration,14:30:00,No,No
D7852,1/29/2025 14:29,Exercise,14:30:00,No,No
D7853,01-09-2025 17:11,Medication,08:00:00,No,No
D7854,01-01-2025 18:17,Exercise,13:00:00,Yes,No
D7855,1/16/2025 13:30,Exercise,18:30:00,Yes,No
D7856,1/21/2025 3:48,Appointment,07:00:00,Yes,Yes
D7857,01-10-2025 16:26,Exercise,22:00:00,No,No
D7858,01-01-2025 00:19,Exercise,16:00:00,Yes,Yes
D7859,1/30/2025 19:02,Medication,09:30:00,No,No
D7860,1/13/2025 19:40,Hydration,10:30:00,Yes,No
D7861,1/18/2025 16:31,Exercise,10:00:00,No,No
D7862,01-11-2025 08:58,Exercise,10:30:00,No,No
D7863,1/20/2025 13:36,Medication,12:00:00,Yes,Yes
D7864,01-10-2025 05:12,Hydration,08:00:00,No,No
D7865,1/23/2025 4:00,Medication,21:00:00,No,No
D7866,1/13/2025 16:02,Hydration,22:30:00,No,No
D7867,1/23/2025 12:29,Hydration,09:00:00,No,No
D7868,1/24/2025 18:25,Medication,14:30:00,No,No
D7869,01-09-2025 05:42,Appointment,18:30:00,Yes,Yes
D7870,01-03-2025 23:14,Appointment,12:00:00,No,No
D7871,01-12-2025 19:57,Hydration,21:00:00,Yes,Yes
D7872,1/14/2025 3:16,Hydration,14:00:00,No,No
D7873,1/17/2025 16:24,Exercise,22:00:00,Yes,No
D7874,1/20/2025 15:21,Medication,22:00:00,Yes,No
D7875,1/14/2025 10:26,Medication,17:30:00,Yes,Yes
D7876,1/17/2025 11:10,Hydration,21:30:00,Yes,Yes
D7877,1/23/2025 14:55,Exercise,10:30:00,Yes,Yes
D7878,1/13/2025 7:42,Appointment,06:30:00,Yes,Yes
D7879,01-06-2025 04:30,Medication,21:00:00,No,No
D7880,01-11-2025 00:17,Appointment,22:30:00,No,No
D7881,1/23/2025 4:31,Hydration,22:00:00,No,No
D7882,1/17/2025 12:05,Exercise,20:30:00,No,No
D7883,1/29/2025 9:32,Appointment,18:00:00,No,No
D7884,01-10-2025 09:09,Appointment,22:30:00,No,No
D7885,01-05-2025 08:47,Appointment,06:00:00,Yes,Yes
D7886,1/20/2025 13:54,Medication,21:30:00,Yes,No
D7887,1/28/2025 22:59,Exercise,06:00:00,Yes,Yes
D7888,01-11-2025 19:26,Appointment,16:30:00,Yes,Yes
D7889,1/28/2025 17:31,Appointment,15:00:00,No,No
D7890,1/28/2025 13:57,Hydration,08:00:00,Yes,No
D7891,1/13/2025 0:20,Medication,11:30:00,No,No
D7892,01-06-2025 07:37,Medication,10:30:00,Yes,Yes
D7893,01-04-2025 07:06,Appointment,08:30:00,Yes,No
D7894,1/29/2025 17:39,Medication,15:30:00,No,No
D7895,1/25/2025 7:01,Hydration,20:00:00,No,No
D7896,01-07-2025 13:46,Exercise,09:30:00,Yes,Yes
D7897,1/13/2025 12:00,Appointment,09:00:00,No,No
D7898,1/19/2025 5:13,Medication,20:00:00,No,No
D7899,1/29/2025 23:27,Exercise,15:00:00,No,No
D7900,1/16/2025 2:07,Hydration,12:30:00,No,No
D7901,01-06-2025 13:11,Appointment,14:00:00,No,No
D7902,01-10-2025 14:13,Exercise,14:30:00,No,No
D7903,1/15/2025 15:48,Hydration,19:30:00,No,No
D7904,01-04-2025 22:22,Exercise,10:30:00,No,No
D7905,1/20/2025 15:21,Medication,19:30:00,Yes,No
D7906,1/22/2025 12:32,Exercise,14:30:00,No,No
D7907,1/28/2025 4:40,Hydration,21:30:00,Yes,Yes
D7908,01-11-2025 02:14,Appointment,16:30:00,No,No
D7909,1/23/2025 12:42,Medication,11:30:00,No,No
D7910,1/16/2025 9:13,Appointment,22:30:00,Yes,Yes
D7911,1/14/2025 8:46,Appointment,16:30:00,Yes,Yes
D7912,01-10-2025 22:46,Hydration,17:30:00,No,No
D7913,01-02-2025 14:40,Appointment,19:00:00,Yes,Yes
D7914,1/19/2025 7:59,Appointment,13:00:00,No,No
D7915,1/25/2025 13:55,Appointment,06:00:00,No,No
D7916,1/22/2025 23:32,Appointment,15:30:00,No,No
D7917,1/24/2025 2:23,Exercise,21:30:00,No,No
D7918,1/29/2025 7:23,Hydration,19:30:00,No,No
D7919,01-07-2025 06:53,Hydration,18:30:00,Yes,Yes
D7920,01-12-2025 07:43,Exercise,13:00:00,Yes,Yes
D7921,1/30/2025 22:14,Medication,11:00:00,Yes,Yes
D7922,1/28/2025 1:23,Exercise,12:00:00,No,No
D7923,1/28/2025 19:10,Exercise,21:30:00,Yes,Yes
D7924,01-09-2025 09:21,Hydration,07:30:00,Yes,No
D7925,1/14/2025 1:30,Appointment,20:30:00,Yes,Yes
D7926,1/17/2025 16:05,Exercise,21:30:00,No,No
D7927,1/15/2025 22:13,Medication,15:30:00,No,No
D7928,01-07-2025 05:42,Hydration,17:00:00,No,No
D7929,01-09-2025 03:08,Medication,14:30:00,No,No
D7930,01-05-2025 06:47,Exercise,08:00:00,No,No
D7931,01-04-2025 00:21,Hydration,13:30:00,No,No
D7932,1/20/2025 21:03,Hydration,06:30:00,Yes,Yes
D7933,1/23/2025 17:28,Medication,13:30:00,No,No
D7934,1/19/2025 2:53,Exercise,08:00:00,Yes,Yes
D7935,1/20/2025 5:40,Appointment,17:00:00,No,No
D7936,1/25/2025 23:59,Exercise,17:00:00,Yes,Yes
D7937,1/22/2025 20:44,Hydration,15:00:00,No,No
D7938,1/29/2025 9:48,Exercise,21:30:00,Yes,Yes
